timestamp,server_id,cpu_usage,memory_usage,disk_usage,network_traffic,response_time,active_users,error_count
2025-04-14 10:55:00,srv1,36.1,70.1,95.0,1914,50,23,0
2025-04-14 11:00:00,srv2,39.3,38.4,95.0,2508,50,28,0
2025-04-14 11:05:00,srv1,30.5,55.8,95.0,1396,50,19,0
2025-04-14 11:10:00,srv3,35.5,44.8,95.0,1184,50,17,0
2025-04-14 11:15:00,srv1,37.9,72.7,95.0,2051,50,20,0
2025-04-14 11:20:00,srv2,41.5,61.2,95.0,2359,50,20,0
2025-04-14 11:25:00,srv1,31.8,59.2,95.0,1797,50,23,0
2025-04-14 11:30:00,srv3,22.0,53.4,95.0,1189,50,29,0
2025-04-14 11:35:00,srv1,29.0,55.4,95.0,2077,50,21,0
2025-04-14 11:40:00,srv1,31.9,63.3,95.0,2043,50,24,0
2025-04-14 11:45:00,srv1,24.8,62.1,95.0,1858,50,24,0
2025-04-14 11:50:00,srv2,39.9,59.5,95.0,2744,50,33,0
2025-04-14 11:55:00,srv1,29.4,60.4,95.0,2051,50,39,0
2025-04-14 12:00:00,srv1,33.9,64.2,95.0,2073,50,18,0
2025-04-14 12:05:00,srv1,26.3,63.1,95.0,1505,50,22,0
2025-04-14 12:10:00,srv3,28.7,52.4,95.0,1089,50,27,0
2025-04-14 12:15:00,srv3,19.8,24.7,95.0,1419,50,25,0
2025-04-14 12:20:00,srv2,32.0,57.7,95.0,2419,50,18,0
2025-04-14 12:25:00,srv3,28.9,59.0,95.0,2127,50,24,0
2025-04-14 12:30:00,srv2,54.9,95.0,95.0,4435,92,28,6
2025-04-14 12:35:00,srv1,30.3,62.0,95.0,2379,50,18,0
2025-04-14 12:40:00,srv3,21.1,52.1,95.0,956,50,23,0
2025-04-14 12:45:00,srv2,38.4,60.3,95.0,2711,50,20,0
2025-04-14 12:50:00,srv3,30.5,41.4,95.0,1170,50,20,0
2025-04-14 12:55:00,srv1,23.4,55.4,95.0,2026,50,23,0
2025-04-14 13:00:00,srv3,18.4,41.1,95.0,1728,50,32,0
2025-04-14 13:05:00,srv2,44.6,55.6,95.0,2466,50,31,0
2025-04-14 13:10:00,srv3,19.8,33.6,95.0,1392,50,26,0
2025-04-14 13:15:00,srv3,30.2,63.9,95.0,1625,50,24,0
2025-04-14 13:20:00,srv3,25.4,43.5,95.0,1476,50,27,0
2025-04-14 13:25:00,srv2,32.8,69.0,95.0,2700,50,37,0
2025-04-14 13:30:00,srv2,38.9,45.8,95.0,2525,50,19,0
2025-04-14 13:35:00,srv3,21.8,54.7,95.0,1558,50,31,0
2025-04-14 13:40:00,srv1,33.9,56.5,95.0,2333,50,28,0
2025-04-14 13:45:00,srv3,27.4,59.7,95.0,1204,50,22,0
2025-04-14 13:50:00,srv3,25.4,43.2,95.0,1802,50,31,0
2025-04-14 13:55:00,srv2,42.9,62.9,95.0,2917,50,22,0
2025-04-14 14:00:00,srv3,25.8,58.1,95.0,996,50,27,0
2025-04-14 14:05:00,srv2,95.0,95.0,95.0,6404,164,23,1
2025-04-14 14:10:00,srv3,25.6,65.2,95.0,1790,50,19,0
2025-04-14 14:15:00,srv1,32.7,51.9,95.0,1465,50,23,0
2025-04-14 14:20:00,srv2,39.8,65.3,95.0,1951,50,28,0
2025-04-14 14:25:00,srv2,36.9,63.9,95.0,3290,50,24,0
2025-04-14 14:30:00,srv1,37.0,47.6,95.0,1260,50,26,0
2025-04-14 14:35:00,srv2,30.6,61.7,95.0,3089,50,31,0
2025-04-14 14:40:00,srv1,37.1,52.5,95.0,1726,50,26,0
2025-04-14 14:45:00,srv3,37.5,55.4,95.0,1860,50,25,0
2025-04-14 14:50:00,srv1,30.0,70.1,95.0,1612,50,27,0
2025-04-14 14:55:00,srv2,29.7,47.8,95.0,2688,50,30,0
2025-04-14 15:00:00,srv2,42.5,72.4,95.0,2409,50,21,0
2025-04-14 15:05:00,srv3,22.7,59.3,95.0,1610,50,22,0
2025-04-14 15:10:00,srv3,30.7,49.8,95.0,1941,50,28,0
2025-04-14 15:15:00,srv1,35.0,50.3,95.0,1283,50,18,0
2025-04-14 15:20:00,srv1,18.1,50.6,95.0,1268,50,26,0
2025-04-14 15:25:00,srv1,40.7,52.5,95.0,1881,50,21,0
2025-04-14 15:30:00,srv1,32.0,54.1,95.0,2111,50,28,0
2025-04-14 15:35:00,srv2,35.6,64.6,95.0,2186,50,27,0
2025-04-14 15:40:00,srv1,52.8,90.8,95.0,3354,93,25,2
2025-04-14 15:45:00,srv2,43.2,70.0,95.0,2487,50,25,0
2025-04-14 15:50:00,srv1,32.2,68.7,95.0,1970,50,20,0
2025-04-14 15:55:00,srv1,15.7,67.6,95.0,1655,50,22,0
2025-04-14 16:00:00,srv2,30.3,69.4,95.0,2202,50,32,2
2025-04-14 16:05:00,srv1,30.9,66.3,95.0,1942,50,22,0
2025-04-14 16:10:00,srv1,73.1,87.0,95.0,2984,91,24,6
2025-04-14 16:15:00,srv1,37.1,53.4,95.0,1958,50,31,0
2025-04-14 16:20:00,srv2,32.1,53.5,95.0,2522,50,38,0
2025-04-14 16:25:00,srv3,25.0,59.8,95.0,1513,50,24,0
2025-04-14 16:30:00,srv2,39.8,67.1,95.0,2449,50,20,2
2025-04-14 16:35:00,srv3,24.1,51.9,95.0,1833,50,27,0
2025-04-14 16:40:00,srv1,22.9,59.3,95.0,1540,50,29,0
2025-04-14 16:45:00,srv2,32.7,50.6,95.0,2429,50,25,0
2025-04-14 16:50:00,srv2,31.8,57.8,95.0,2336,50,25,0
2025-04-14 16:55:00,srv2,46.3,61.2,95.0,2699,50,18,0
2025-04-14 17:00:00,srv3,21.0,56.5,95.0,1457,50,26,0
2025-04-14 17:05:00,srv2,37.5,58.9,95.0,2180,50,23,0
2025-04-14 17:10:00,srv1,25.3,70.5,95.0,2281,50,32,0
2025-04-14 17:15:00,srv2,45.0,56.0,95.0,2600,50,18,0
2025-04-14 17:20:00,srv2,45.1,62.7,95.0,2716,50,23,0
2025-04-14 17:25:00,srv1,35.1,66.9,95.0,2467,50,33,0
2025-04-14 17:30:00,srv1,38.0,59.2,95.0,1712,50,33,0
2025-04-14 17:35:00,srv1,35.0,64.0,95.0,1766,50,40,0
2025-04-14 17:40:00,srv1,27.9,75.6,95.0,2550,50,30,0
2025-04-14 17:45:00,srv2,30.8,56.2,95.0,2190,50,21,0
2025-04-14 17:50:00,srv2,38.1,67.2,95.0,2429,50,18,0
2025-04-14 17:55:00,srv3,25.6,49.6,95.0,1904,50,25,0
2025-04-14 18:00:00,srv3,18.0,35.1,95.0,1165,50,5,0
2025-04-14 18:05:00,srv3,10.9,39.4,95.0,644,50,11,0
2025-04-14 18:10:00,srv1,15.1,40.6,95.0,1699,50,18,0
2025-04-14 18:15:00,srv1,24.6,50.0,95.0,787,50,10,0
2025-04-14 18:20:00,srv2,23.1,44.2,95.0,1944,50,9,0
2025-04-14 18:25:00,srv2,30.2,37.3,95.0,1034,50,27,0
2025-04-14 18:30:00,srv1,26.4,31.7,95.0,1181,50,13,0
2025-04-14 18:35:00,srv2,26.2,45.7,95.0,1555,50,17,0
2025-04-14 18:40:00,srv1,23.3,34.0,95.0,1049,50,13,0
2025-04-14 18:45:00,srv1,15.2,37.3,95.0,1571,50,11,0
2025-04-14 18:50:00,srv2,29.3,47.5,95.0,1205,50,4,0
2025-04-14 18:55:00,srv3,21.3,20.0,95.0,1133,50,12,0
2025-04-14 19:00:00,srv3,23.7,33.3,95.0,959,50,8,0
2025-04-14 19:05:00,srv3,19.1,33.5,95.0,1046,50,14,0
2025-04-14 19:10:00,srv2,58.0,95.0,95.0,3375,130,12,1
2025-04-14 19:15:00,srv3,13.8,36.9,95.0,1000,50,12,0
2025-04-14 19:20:00,srv2,26.6,43.1,95.0,1544,50,10,0
2025-04-14 19:25:00,srv1,28.4,36.0,95.0,823,50,14,0
2025-04-14 19:30:00,srv1,22.0,33.9,95.0,1146,50,13,0
2025-04-14 19:35:00,srv3,16.2,48.7,95.0,1474,50,12,0
2025-04-14 19:40:00,srv3,25.2,38.5,95.0,784,50,11,0
2025-04-14 19:45:00,srv1,26.5,57.5,95.0,1318,50,13,0
2025-04-14 19:50:00,srv1,10.0,43.7,95.0,1084,50,15,0
2025-04-14 19:55:00,srv1,12.5,32.2,95.0,1468,50,11,0
2025-04-14 20:00:00,srv2,24.2,45.3,95.0,1277,50,15,0
2025-04-14 20:05:00,srv1,19.4,41.5,95.0,606,50,27,0
2025-04-14 20:10:00,srv3,26.4,20.0,95.0,1526,50,17,0
2025-04-14 20:15:00,srv3,10.0,37.9,95.0,1450,50,23,0
2025-04-14 20:20:00,srv3,19.0,20.3,95.0,806,50,13,0
2025-04-14 20:25:00,srv1,22.9,35.0,95.0,1931,50,8,0
2025-04-14 20:30:00,srv2,29.3,48.0,95.0,1673,50,17,0
2025-04-14 20:35:00,srv3,26.9,28.1,95.0,1083,50,20,0
2025-04-14 20:40:00,srv2,33.3,40.0,95.0,1649,50,27,0
2025-04-14 20:45:00,srv1,16.4,38.8,95.0,701,50,13,0
2025-04-14 20:50:00,srv1,22.9,39.5,95.0,1367,50,6,0
2025-04-14 20:55:00,srv2,13.5,35.7,95.0,1926,50,18,0
2025-04-14 21:00:00,srv2,26.1,30.3,95.0,2055,50,22,0
2025-04-14 21:05:00,srv1,15.1,33.6,95.0,1890,50,12,0
2025-04-14 21:10:00,srv2,17.8,26.7,95.0,1320,50,16,0
2025-04-14 21:15:00,srv2,21.1,46.3,95.0,1330,50,12,0
2025-04-14 21:20:00,srv3,10.0,25.0,95.0,1760,50,9,0
2025-04-14 21:25:00,srv2,27.6,52.5,95.0,1681,50,21,0
2025-04-14 21:30:00,srv2,27.6,38.1,95.0,775,50,16,0
2025-04-14 21:35:00,srv1,28.1,30.8,95.0,1367,50,19,0
2025-04-14 21:40:00,srv3,20.2,35.9,95.0,972,50,18,0
2025-04-14 21:45:00,srv1,20.7,43.0,95.0,1786,50,14,0
2025-04-14 21:50:00,srv2,39.1,39.0,95.0,1872,50,16,0
2025-04-14 21:55:00,srv3,24.9,41.6,95.0,837,50,13,0
2025-04-14 22:00:00,srv3,21.9,30.5,95.0,871,50,20,0
2025-04-14 22:05:00,srv1,27.9,31.7,95.0,1377,50,17,0
2025-04-14 22:10:00,srv3,18.5,53.6,95.0,744,50,23,0
2025-04-14 22:15:00,srv3,11.7,34.3,95.0,788,50,27,0
2025-04-14 22:20:00,srv2,22.2,31.6,95.0,1824,50,17,0
2025-04-14 22:25:00,srv2,27.2,35.6,95.0,1287,50,19,0
2025-04-14 22:30:00,srv3,16.9,28.1,95.0,854,50,20,3
2025-04-14 22:35:00,srv3,16.5,34.5,95.0,921,50,19,0
2025-04-14 22:40:00,srv3,31.5,32.4,95.0,473,50,22,0
2025-04-14 22:45:00,srv3,24.0,37.2,95.0,552,50,13,0
2025-04-14 22:50:00,srv3,26.2,54.2,95.0,1069,50,16,0
2025-04-14 22:55:00,srv2,27.5,28.3,95.0,1548,50,23,0
2025-04-14 23:00:00,srv3,21.2,37.9,95.0,874,50,20,0
2025-04-14 23:05:00,srv2,29.1,42.4,95.0,1394,50,13,0
2025-04-14 23:10:00,srv3,15.4,41.4,95.0,937,50,10,0
2025-04-14 23:15:00,srv2,43.7,92.3,95.0,2935,91,13,2
2025-04-14 23:20:00,srv1,25.7,30.9,95.0,1166,50,25,0
2025-04-14 23:25:00,srv3,18.9,31.1,95.0,877,50,18,0
2025-04-14 23:30:00,srv2,32.2,37.3,95.0,1462,50,17,0
2025-04-14 23:35:00,srv1,25.1,45.0,95.0,1336,50,19,0
2025-04-14 23:40:00,srv1,46.5,85.8,95.0,2413,103,20,9
2025-04-14 23:45:00,srv2,27.1,29.8,95.0,1123,50,28,0
2025-04-14 23:50:00,srv1,19.2,29.7,95.0,1634,50,22,0
2025-04-14 23:55:00,srv1,21.9,44.2,95.0,1005,50,16,0
2025-04-15 00:00:00,srv1,17.1,29.2,95.0,970,50,4,0
2025-04-15 00:05:00,srv3,10.0,20.0,95.0,1059,50,10,0
2025-04-15 00:10:00,srv1,20.2,35.4,95.0,1441,50,9,0
2025-04-15 00:15:00,srv3,10.0,27.7,95.0,445,50,27,0
2025-04-15 00:20:00,srv3,17.3,23.6,95.0,705,50,5,0
2025-04-15 00:25:00,srv1,10.0,20.0,95.0,952,50,9,0
2025-04-15 00:30:00,srv3,10.0,31.8,95.0,1225,50,11,0
2025-04-15 00:35:00,srv1,17.1,22.1,95.0,641,50,7,0
2025-04-15 00:40:00,srv2,20.0,25.0,95.0,460,50,10,0
2025-04-15 00:45:00,srv3,17.1,24.9,95.0,853,50,1,0
2025-04-15 00:50:00,srv2,19.4,34.8,95.0,1528,50,9,0
2025-04-15 00:55:00,srv3,16.2,24.3,95.0,1215,50,16,0
2025-04-15 01:00:00,srv1,12.1,31.0,95.0,480,50,13,0
2025-04-15 01:05:00,srv2,12.6,22.0,95.0,974,50,10,2
2025-04-15 01:10:00,srv3,13.9,20.0,95.0,1152,50,14,0
2025-04-15 01:15:00,srv2,18.8,41.8,95.0,773,50,8,0
2025-04-15 01:20:00,srv2,14.6,28.9,95.0,764,50,15,0
2025-04-15 01:25:00,srv2,21.7,20.0,95.0,1122,50,5,0
2025-04-15 01:30:00,srv1,11.5,20.0,95.0,1330,50,10,0
2025-04-15 01:35:00,srv3,19.8,20.0,95.0,1002,50,6,0
2025-04-15 01:40:00,srv2,15.5,33.6,95.0,1385,50,12,0
2025-04-15 01:45:00,srv1,10.0,20.8,95.0,1150,50,11,0
2025-04-15 01:50:00,srv1,16.3,31.2,95.0,1029,50,6,0
2025-04-15 01:55:00,srv3,18.0,24.7,95.0,292,50,15,0
2025-04-15 02:00:00,srv2,20.5,27.7,95.0,1085,50,13,0
2025-04-15 02:05:00,srv2,23.9,24.0,95.0,967,50,12,0
2025-04-15 02:10:00,srv3,18.0,23.4,95.0,615,50,10,0
2025-04-15 02:15:00,srv1,11.4,30.3,95.0,585,50,6,0
2025-04-15 02:20:00,srv3,11.2,20.6,95.0,169,50,7,0
2025-04-15 02:25:00,srv3,14.5,20.0,95.0,1013,50,14,0
2025-04-15 02:30:00,srv2,18.9,31.9,95.0,1928,50,9,0
2025-04-15 02:35:00,srv1,12.0,20.0,95.0,435,50,13,1
2025-04-15 02:40:00,srv3,10.0,23.4,95.0,109,50,19,0
2025-04-15 02:45:00,srv1,20.9,20.0,95.0,722,50,10,0
2025-04-15 02:50:00,srv3,19.6,20.0,95.0,746,50,14,0
2025-04-15 02:55:00,srv1,17.3,24.5,95.0,787,50,14,0
2025-04-15 03:00:00,srv1,10.7,24.0,95.0,1159,50,1,0
2025-04-15 03:05:00,srv1,21.7,20.3,95.0,768,50,7,0
2025-04-15 03:10:00,srv3,20.6,20.0,95.0,990,50,14,0
2025-04-15 03:15:00,srv2,14.1,35.4,95.0,1098,50,12,0
2025-04-15 03:20:00,srv2,13.2,22.6,95.0,1410,50,18,0
2025-04-15 03:25:00,srv1,10.0,33.0,95.0,843,50,16,0
2025-04-15 03:30:00,srv1,19.2,31.0,95.0,147,50,15,0
2025-04-15 03:35:00,srv2,17.4,22.8,95.0,1175,50,10,0
2025-04-15 03:40:00,srv3,10.6,20.0,95.0,587,50,4,3
2025-04-15 03:45:00,srv3,10.0,20.9,95.0,596,50,17,0
2025-04-15 03:50:00,srv3,14.6,35.2,95.0,662,50,2,0
2025-04-15 03:55:00,srv2,14.0,30.1,95.0,1263,50,12,0
2025-04-15 04:00:00,srv1,19.2,37.0,95.0,432,50,1,0
2025-04-15 04:05:00,srv3,17.2,22.6,95.0,462,50,14,0
2025-04-15 04:10:00,srv2,21.5,42.2,95.0,1177,50,9,2
2025-04-15 04:15:00,srv2,19.2,40.1,95.0,1189,50,17,0
2025-04-15 04:20:00,srv1,16.3,26.0,95.0,1269,50,8,0
2025-04-15 04:25:00,srv2,18.7,27.1,95.0,1191,50,15,0
2025-04-15 04:30:00,srv3,20.4,36.5,95.0,736,50,10,0
2025-04-15 04:35:00,srv3,10.4,20.0,95.0,679,50,6,0
2025-04-15 04:40:00,srv3,18.4,33.4,95.0,909,50,11,0
2025-04-15 04:45:00,srv3,15.3,29.6,95.0,572,50,13,0
2025-04-15 04:50:00,srv3,10.0,22.7,95.0,785,50,6,0
2025-04-15 04:55:00,srv1,17.2,22.8,95.0,1164,50,8,0
2025-04-15 05:00:00,srv2,18.3,27.4,95.0,1262,50,22,0
2025-04-15 05:05:00,srv2,22.7,20.0,95.0,1081,50,13,0
2025-04-15 05:10:00,srv3,10.0,24.1,95.0,100,50,9,0
2025-04-15 05:15:00,srv2,20.5,25.4,95.0,1123,50,8,0
2025-04-15 05:20:00,srv2,21.7,31.0,95.0,1155,50,9,0
2025-04-15 05:25:00,srv2,17.8,37.7,95.0,1372,50,7,0
2025-04-15 05:30:00,srv3,10.4,20.0,95.0,696,50,1,0
2025-04-15 05:35:00,srv3,10.0,24.5,95.0,874,50,7,0
2025-04-15 05:40:00,srv3,10.0,20.0,95.0,179,50,7,0
2025-04-15 05:45:00,srv3,10.6,20.9,95.0,311,50,8,0
2025-04-15 05:50:00,srv3,16.2,24.6,95.0,497,50,5,0
2025-04-15 05:55:00,srv3,21.5,22.2,95.0,356,50,13,0
2025-04-15 06:00:00,srv3,21.3,43.6,95.0,1522,50,12,0
2025-04-15 06:05:00,srv1,22.3,54.5,95.0,1771,50,13,0
2025-04-15 06:10:00,srv1,21.1,51.0,95.0,1175,50,17,0
2025-04-15 06:15:00,srv3,15.0,38.7,95.0,969,50,24,0
2025-04-15 06:20:00,srv1,25.0,38.4,95.0,1286,50,16,0
2025-04-15 06:25:00,srv3,17.7,35.5,95.0,1033,50,20,0
2025-04-15 06:30:00,srv3,19.3,46.4,95.0,1122,50,17,0
2025-04-15 06:35:00,srv2,26.7,51.4,95.0,2100,50,17,0
2025-04-15 06:40:00,srv2,26.0,58.1,95.0,1903,50,25,0
2025-04-15 06:45:00,srv2,29.0,40.9,95.0,1921,50,22,0
2025-04-15 06:50:00,srv2,30.1,32.8,95.0,1896,50,9,0
2025-04-15 06:55:00,srv3,17.4,33.6,95.0,1118,50,18,0
2025-04-15 07:00:00,srv3,16.2,47.1,95.0,617,50,29,0
2025-04-15 07:05:00,srv2,33.3,44.5,95.0,2556,50,16,0
2025-04-15 07:10:00,srv2,27.2,54.1,95.0,1680,50,26,0
2025-04-15 07:15:00,srv2,31.8,46.7,95.0,2318,50,25,0
2025-04-15 07:20:00,srv3,17.6,48.3,95.0,1317,50,10,0
2025-04-15 07:25:00,srv1,28.3,41.0,95.0,1371,50,15,0
2025-04-15 07:30:00,srv3,18.9,40.5,95.0,1325,50,11,0
2025-04-15 07:35:00,srv3,10.0,47.3,95.0,850,50,26,0
2025-04-15 07:40:00,srv3,12.0,51.6,95.0,1689,50,19,0
2025-04-15 07:45:00,srv2,32.5,44.9,95.0,2442,50,8,0
2025-04-15 07:50:00,srv2,35.0,48.2,95.0,2045,50,17,0
2025-04-15 07:55:00,srv3,21.1,36.6,95.0,1260,50,17,0
2025-04-15 08:00:00,srv1,20.3,50.7,95.0,1930,50,19,0
2025-04-15 08:05:00,srv1,24.9,50.7,95.0,1594,50,13,0
2025-04-15 08:10:00,srv2,28.0,54.5,95.0,2013,50,14,0
2025-04-15 08:15:00,srv1,30.8,45.4,95.0,1876,50,25,0
2025-04-15 08:20:00,srv1,22.1,38.2,95.0,1402,50,12,0
2025-04-15 08:25:00,srv1,19.4,41.8,95.0,2090,50,23,0
2025-04-15 08:30:00,srv2,32.7,58.1,95.0,2174,50,20,0
2025-04-15 08:35:00,srv1,29.1,44.7,95.0,1363,50,28,0
2025-04-15 08:40:00,srv2,37.7,51.7,95.0,2046,50,21,0
2025-04-15 08:45:00,srv3,16.1,41.6,95.0,993,50,23,0
2025-04-15 08:50:00,srv1,19.2,36.2,95.0,1711,50,17,0
2025-04-15 08:55:00,srv3,13.5,43.2,95.0,1830,50,12,0
2025-04-15 09:00:00,srv3,32.3,62.3,95.0,1480,50,34,0
2025-04-15 09:05:00,srv3,23.5,62.0,95.0,2100,50,33,0
2025-04-15 09:10:00,srv2,37.3,53.8,95.0,3106,50,41,0
2025-04-15 09:15:00,srv1,30.4,66.2,95.0,2397,50,29,0
2025-04-15 09:20:00,srv3,26.4,52.3,95.0,1595,50,24,0
2025-04-15 09:25:00,srv1,45.1,57.6,95.0,1835,50,35,0
2025-04-15 09:30:00,srv3,28.8,56.8,95.0,1867,50,26,0
2025-04-15 09:35:00,srv1,31.2,64.4,95.0,1968,50,30,0
2025-04-15 09:40:00,srv3,21.5,49.2,95.0,1168,50,28,2
2025-04-15 09:45:00,srv3,24.2,61.2,95.0,1214,50,27,0
2025-04-15 09:50:00,srv3,30.4,70.4,95.0,1593,50,30,0
2025-04-15 09:55:00,srv3,33.7,53.7,95.0,2114,50,35,2
2025-04-15 10:00:00,srv1,37.1,57.9,95.0,1658,50,29,0
2025-04-15 10:05:00,srv1,41.4,62.8,95.0,2397,50,29,0
2025-04-15 10:10:00,srv3,27.1,68.0,95.0,1310,50,22,0
2025-04-15 10:15:00,srv1,37.3,71.7,95.0,2088,50,28,0
2025-04-15 10:20:00,srv2,39.8,67.1,95.0,2880,50,28,3
2025-04-15 10:25:00,srv1,38.5,61.5,95.0,2665,50,27,0
2025-04-15 10:30:00,srv2,41.3,69.0,95.0,2871,50,33,0
2025-04-15 10:35:00,srv3,42.1,60.7,95.0,1929,50,29,0
2025-04-15 10:40:00,srv3,38.8,57.2,95.0,1983,50,39,0
2025-04-15 10:45:00,srv3,29.4,77.1,95.0,1714,50,26,0
2025-04-15 10:50:00,srv1,39.0,60.8,95.0,1487,50,34,0
2025-04-15 10:55:00,srv2,45.2,70.4,95.0,3129,52,31,0
2025-04-15 11:00:00,srv2,41.2,78.1,95.0,2466,50,30,0
2025-04-15 11:05:00,srv1,30.9,53.7,95.0,2428,50,27,0
2025-04-15 11:10:00,srv2,36.5,73.1,95.0,2838,50,37,0
2025-04-15 11:15:00,srv3,22.6,55.0,95.0,1493,50,30,0
2025-04-15 11:20:00,srv3,24.2,57.9,95.0,2026,50,22,0
2025-04-15 11:25:00,srv2,50.2,67.7,95.0,2996,50,32,0
2025-04-15 11:30:00,srv3,27.7,60.7,95.0,1598,50,36,0
2025-04-15 11:35:00,srv1,39.2,72.3,95.0,2526,50,29,0
2025-04-15 11:40:00,srv3,31.8,62.1,95.0,1186,50,23,0
2025-04-15 11:45:00,srv1,31.1,79.7,95.0,1722,50,26,0
2025-04-15 11:50:00,srv1,30.3,66.4,95.0,2212,50,24,0
2025-04-15 11:55:00,srv3,38.4,71.1,95.0,1897,50,22,0
2025-04-15 12:00:00,srv3,28.8,56.6,95.0,1764,50,25,0
2025-04-15 12:05:00,srv3,22.5,51.9,95.0,2089,50,41,0
2025-04-15 12:10:00,srv1,39.4,75.8,95.0,2293,50,34,0
2025-04-15 12:15:00,srv2,41.0,75.9,95.0,3121,50,26,0
2025-04-15 12:20:00,srv1,36.3,57.9,95.0,1908,50,23,0
2025-04-15 12:25:00,srv3,22.7,61.1,95.0,2030,50,33,0
2025-04-15 12:30:00,srv2,41.8,79.1,95.0,3277,50,32,0
2025-04-15 12:35:00,srv1,39.9,58.4,95.0,1754,50,28,0
2025-04-15 12:40:00,srv2,48.9,91.2,95.0,2975,56,28,0
2025-04-15 12:45:00,srv2,40.0,73.4,95.0,3212,50,35,0
2025-04-15 12:50:00,srv2,41.7,66.0,95.0,2686,50,32,0
2025-04-15 12:55:00,srv1,38.9,66.7,95.0,1947,50,38,0
2025-04-15 13:00:00,srv1,37.8,69.9,95.0,2398,50,32,0
2025-04-15 13:05:00,srv1,36.1,75.3,95.0,2566,50,34,0
2025-04-15 13:10:00,srv1,37.3,53.8,95.0,2405,50,35,0
2025-04-15 13:15:00,srv3,18.9,58.2,95.0,1644,50,33,0
2025-04-15 13:20:00,srv1,32.8,50.7,95.0,2173,50,31,0
2025-04-15 13:25:00,srv3,22.4,58.2,95.0,1385,50,23,0
2025-04-15 13:30:00,srv1,31.4,83.0,95.0,2060,50,25,0
2025-04-15 13:35:00,srv2,40.7,78.8,95.0,2249,52,23,0
2025-04-15 13:40:00,srv3,26.1,62.2,95.0,1509,50,18,0
2025-04-15 13:45:00,srv3,34.5,64.1,95.0,2022,50,24,0
2025-04-15 13:50:00,srv3,29.5,47.6,95.0,1521,50,24,0
2025-04-15 13:55:00,srv2,36.4,72.9,95.0,2578,50,22,0
2025-04-15 14:00:00,srv1,34.0,57.7,95.0,2992,50,28,0
2025-04-15 14:05:00,srv1,36.0,56.3,95.0,2207,50,35,0
2025-04-15 14:10:00,srv2,51.9,64.0,95.0,2853,50,22,0
2025-04-15 14:15:00,srv2,36.8,72.5,95.0,3055,50,29,0
2025-04-15 14:20:00,srv1,35.3,78.5,95.0,2239,50,24,0
2025-04-15 14:25:00,srv1,36.2,57.1,95.0,2123,50,32,0
2025-04-15 14:30:00,srv3,27.7,57.4,95.0,1663,50,26,0
2025-04-15 14:35:00,srv2,35.0,72.2,95.0,3112,50,21,0
2025-04-15 14:40:00,srv1,37.6,59.9,95.0,1942,50,36,0
2025-04-15 14:45:00,srv1,36.8,56.9,95.0,1837,50,33,0
2025-04-15 14:50:00,srv1,37.0,84.2,95.0,1755,50,30,0
2025-04-15 14:55:00,srv2,41.9,63.0,95.0,3005,50,28,0
2025-04-15 15:00:00,srv2,43.5,53.1,95.0,3117,50,30,0
2025-04-15 15:05:00,srv3,31.8,49.4,95.0,1830,50,26,0
2025-04-15 15:10:00,srv3,31.7,77.2,95.0,1466,50,29,2
2025-04-15 15:15:00,srv1,32.2,59.8,95.0,2488,50,30,0
2025-04-15 15:20:00,srv1,32.1,53.0,95.0,1804,50,28,0
2025-04-15 15:25:00,srv2,48.1,76.2,95.0,2879,50,25,0
2025-04-15 15:30:00,srv1,23.7,78.8,95.0,1716,50,33,0
2025-04-15 15:35:00,srv3,21.7,43.3,95.0,1694,50,23,0
2025-04-15 15:40:00,srv3,30.4,42.6,95.0,1788,50,30,0
2025-04-15 15:45:00,srv3,28.0,64.0,95.0,1173,50,31,0
2025-04-15 15:50:00,srv2,38.3,61.0,95.0,2982,50,32,0
2025-04-15 15:55:00,srv1,27.7,72.1,95.0,1973,50,25,0
2025-04-15 16:00:00,srv2,32.1,72.5,95.0,3348,50,25,0
2025-04-15 16:05:00,srv3,23.0,41.6,95.0,2020,50,29,0
2025-04-15 16:10:00,srv1,38.0,53.9,95.0,1541,50,31,0
2025-04-15 16:15:00,srv3,33.7,56.0,95.0,1885,50,31,0
2025-04-15 16:20:00,srv2,40.2,71.8,95.0,3134,50,29,0
2025-04-15 16:25:00,srv1,30.7,79.0,95.0,2440,50,28,0
2025-04-15 16:30:00,srv3,26.5,56.6,95.0,1569,50,31,0
2025-04-15 16:35:00,srv1,25.0,66.6,95.0,2001,50,26,0
2025-04-15 16:40:00,srv3,32.0,63.2,95.0,1616,50,27,0
2025-04-15 16:45:00,srv3,28.9,48.9,95.0,2020,50,24,0
2025-04-15 16:50:00,srv3,20.8,52.5,95.0,1924,50,17,0
2025-04-15 16:55:00,srv3,34.5,60.6,95.0,1318,50,24,0
2025-04-15 17:00:00,srv3,33.6,55.3,95.0,1498,50,24,0
2025-04-15 17:05:00,srv1,30.3,57.9,95.0,2448,50,28,0
2025-04-15 17:10:00,srv3,22.6,71.7,95.0,1791,50,16,0
2025-04-15 17:15:00,srv3,20.9,68.1,95.0,1687,50,37,0
2025-04-15 17:20:00,srv3,30.0,49.1,95.0,2070,50,25,0
2025-04-15 17:25:00,srv2,34.2,66.0,95.0,3206,50,20,0
2025-04-15 17:30:00,srv1,29.7,55.2,95.0,2636,50,29,0
2025-04-15 17:35:00,srv3,28.7,48.9,95.0,1409,50,31,0
